	comment	comment_date	is_merged	merged_at	request_changes
2103	Puzzling check. I guess I could find out the reasons by debugging the tests, but this means some comments here could be helpful?	2017-01-13 10:24:20	1.0	2017-01-13 17:43:18	0
2104	It's definitely not the only puzzling thing in this part of the code :D But yes, you're right.  I'll add a comment :)	2017-01-13 10:25:32	1.0	2017-01-13 17:43:18	0
2105	@Sanne it's probably something we should discuss for 6. The annotation metadata provider magic became a little too magic and obscure lately with Es and obscure bug fixing.	2017-01-13 10:29:09	1.0	2017-01-13 17:43:18	0
2106	Actually, this code is probably not even needed, since the default HBM2DDL strategy drops the schema when closing the factory. I'll remove the code and check that we really drop the schema.	2017-01-13 10:31:47	1.0	2017-01-13 17:43:18	0
2107	"@gsmet I just checked: the tables are dropped automatically after the test. So I removed this code. 
I should take more care when I copy/paste..."	2017-01-13 10:50:44	1.0	2017-01-13 17:43:18	0
2108	@yrodiere Infinispan does not implement this interface	2017-01-10 19:40:08	0.0		0
2109	Thanks @gustavonalle . I'll try to see whether it's actually possible for people to integrate a custom implementation of `EntityIndexBinding` within Hibernate Search, then.	2017-01-11 08:55:13	0.0		0
2110	"Cool! That's something I wanted to do from the beginning. Happy we need to do it to fix a real issue :).

@Sanne any objection against the SPI change? If not, it's good to go!"	2017-01-16 22:46:21	0.0		0
2111	Looks good! Merging..	2017-01-17 00:10:15	0.0		0
2112	frankly I think this change is silly but since you all find it confusing I'll apply ;)	2017-01-10 10:39:11	1.0	2017-01-10 10:38:20	0
2113	"Great, it even worked in the late evening :+1: 
Merged"	2017-01-12 00:01:58	0.0		0
2114	Jenkins, retest this please	2017-01-04 15:43:47	0.0		0
2115	Jenkins, retest this please	2017-01-04 15:47:12	0.0		0
2116	Jenkins, retest this please	2017-01-04 15:48:34	0.0		0
2117	Jenkins, retest this please	2017-01-04 16:00:45	0.0		0
2118	Test jenkins	2017-01-04 16:01:06	0.0		0
2119	"```
[ERROR] COMPILATION ERROR : 
[INFO] -------------------------------------------------------------
[ERROR] /home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:[55,62] method createHSQuery in interface org.hibernate.search.spi.SearchIntegrator cannot be applied to given types;
  required: no arguments
  found: org.apache.lucene.search.MatchAllDocsQuery,java.lang.Class<org.hibernate.search.test.query.facet.MultiValuedFacetingTest.StringArrayFacetEntity>
  reason: actual and formal argument lists differ in length
[ERROR] /home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:[82,62] method createHSQuery in interface org.hibernate.search.spi.SearchIntegrator cannot be applied to given types;
  required: no arguments
  found: org.apache.lucene.search.MatchAllDocsQuery,java.lang.Class<org.hibernate.search.test.query.facet.MultiValuedFacetingTest.StringCollectionFacetEntity>
  reason: actual and formal argument lists differ in length
[ERROR] /home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:[109,62] method createHSQuery in interface org.hibernate.search.spi.SearchIntegrator cannot be applied to given types;
  required: no arguments
  found: org.apache.lucene.search.MatchAllDocsQuery,java.lang.Class<org.hibernate.search.test.query.facet.MultiValuedFacetingTest.StringMapFacetEntity>
  reason: actual and formal argument lists differ in length
[ERROR] /home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:[137,62] method createHSQuery in interface org.hibernate.search.spi.SearchIntegrator cannot be applied to given types;
  required: no arguments
  found: org.apache.lucene.search.MatchAllDocsQuery,java.lang.Class<org.hibernate.search.test.query.facet.MultiValuedFacetingTest.NumberArrayFacetEntity>
  reason: actual and formal argument lists differ in length
[ERROR] /home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:[167,62] method createHSQuery in interface org.hibernate.search.spi.SearchIntegrator cannot be applied to given types;
  required: no arguments
  found: org.apache.lucene.search.MatchAllDocsQuery,java.lang.Class<org.hibernate.search.test.query.facet.MultiValuedFacetingTest.NumberCollectionFacetEntity>
  reason: actual and formal argument lists differ in length
[ERROR] /home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:[197,62] method createHSQuery in interface org.hibernate.search.spi.SearchIntegrator cannot be applied to given types;
  required: no arguments
  found: org.apache.lucene.search.MatchAllDocsQuery,java.lang.Class<org.hibernate.search.test.query.facet.MultiValuedFacetingTest.NumberMapFacetEntity>
  reason: actual and formal argument lists differ in length

```"	2017-01-04 13:42:30	1.0	2017-01-04 17:01:07	1
2120	"```
[INFO] Starting audit...
/home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:56:46: Found two spaces: '				.luceneQuery(  new MatchAllDocsQuery() )'
/home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:85:46: Found two spaces: '				.luceneQuery(  new MatchAllDocsQuery() )'
/home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:114:46: Found two spaces: '				.luceneQuery(  new MatchAllDocsQuery() )'
/home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:144:46: Found two spaces: '				.luceneQuery(  new MatchAllDocsQuery() )'
/home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:176:46: Found two spaces: '				.luceneQuery(  new MatchAllDocsQuery() )'
/home/sanne/workspaces/hibernate/hibernate-search-root/orm/src/test/java/org/hibernate/search/test/query/facet/MultiValuedFacetingTest.java:208:46: Found two spaces: '				.luceneQuery(  new MatchAllDocsQuery() )'
Audit done.


```"	2017-01-04 14:26:36	1.0	2017-01-04 17:01:07	0
2121	"@Sanne Thanks, it's fixed.

@gsmet The build now passes: https://travis-ci.org/yrodiere/hibernate-search/builds/188861591
I removed the commit that added the .travis.yml."	2017-01-04 14:34:53	1.0	2017-01-04 17:01:07	0
2122	@Hibernate-CI retest this please	2017-01-04 15:15:52	1.0	2017-01-04 17:01:07	0
2123	jenkins retest this please	2017-01-04 17:02:00	0.0		0
2124	retest this please	2017-01-04 17:07:11	0.0		0
2125	retest this please	2017-01-04 17:14:55	0.0		0
2126	Jenkins retest this please	2017-01-04 17:16:54	0.0		0
2127	Jenkins retest this please	2017-01-04 17:18:09	0.0		0
2128	Jenkins retest this please	2017-01-04 17:18:53	0.0		0
2129	Jenkins retest this please	2017-01-04 17:19:36	0.0		0
2130	Jenkins retest this please	2017-01-04 17:39:33	0.0		0
2131	@gsmet About using what's in [HV's CollectionHelper](https://github.com/hibernate/hibernate-validator/blob/master/engine/src/main/java/org/hibernate/validator/internal/util/CollectionHelper.java#L98), ok. I'll introduce another method to create an iterable, though, so we can use foreach loops.	2017-01-04 10:01:37	0.0		1
2132	@Hibernate-CI retest this	2017-01-04 11:07:16	0.0		1
2133	Jenkins, retest this, please	2017-01-04 11:13:18	0.0		0
2134	Rebased and merged, thanks!	2017-01-04 13:41:21	0.0		0
2135	I think we usually use `i++`	2017-01-03 22:18:23	0.0		0
2136	Doesn't look related to this commit, does it?	2017-01-03 22:18:45	0.0		0
2137	I would vote for not using `Array` and introduce what's needed in `CollectionHelper` as we did for HV.	2017-01-03 22:23:41	0.0		0
2138	"It's related, since the commit makes it more likely that arrays will be used, but yeah, it addresses a different issue.

It's just nitpicking anyway: `initializeArray` is a no-op."	2017-01-04 09:55:50	0.0		0
2139	Seriously?	2017-01-04 09:56:04	0.0		0
2140	Done.	2017-01-04 11:14:45	0.0		0
2141	Jenkins, test this please	2017-01-03 17:10:20	0.0		0
2142	"I fixed a variable name for consistency and merged (s/multivalued/multiValued/).

Thanks."	2017-01-04 13:11:53	0.0		0
2143	"I'm not really convinced it's clearer. What is ""Parent""?"	2017-01-03 22:04:10	0.0		1
2144	s/facetting/faceting/ in the commit comment	2017-01-03 22:06:44	0.0		0
2145	s/facetting/faceting/ in the commit comment	2017-01-03 22:07:00	0.0		0
2146	Any reason why they are not private? I wouldn't expect them to be used elsewhere in the package.	2017-01-03 22:08:18	0.0		1
2147	Yeah, it's not a good idea to commit tests not working then ignore them. It's especially painful when you try to bisect something.	2017-01-03 22:09:30	0.0		1
2148	So we don't expect array of primitives here?	2017-01-03 22:25:48	0.0		0
2149	"Feel free to suggest a better name. I just meant to mention that it's not the property we're processing that is multi-valued, but its parent property.
What's important is that even though the parent is not multi-valued, the property we're processing still can be."	2017-01-04 09:39:51	0.0		0
2150	Done	2017-01-04 09:40:38	0.0		0
2151	"See my other PR: https://github.com/hibernate/hibernate-search/pull/1274

`@Facet` does not work if we don't also have a `@Field`. Which means supporting arrays of primitives for facets makes little sense if we have no support for arrays of primitives in the field bridges.

Plus, I wanted to discuss the whole solution of `Array.*` in a single PR, because it's likely to raise some objections."	2017-01-04 09:44:36	0.0		1
2152	Done.	2017-01-04 09:45:08	0.0		0
2153	"I originally used Hibernate ORM in the test, and Hibernate ORM cannot instantiate private classes.
But you're right, since the test doesn't use ORM anymore, there's no reason for making the class package-scoped.
Fixed."	2017-01-04 09:49:06	0.0		0
2154	Ok. I'll squash that into the previous commit.	2017-01-04 09:50:29	0.0		0
2155	Merged, thanks!	2017-01-04 12:49:21	1.0	2017-01-04 12:49:14	0
2156	Jenkins, test this please	2016-12-23 13:26:52	1.0	2017-01-20 23:03:46	0
2157	jenkins retest this please	2017-01-04 17:56:16	1.0	2017-01-20 23:03:46	0
2158	merged!	2017-01-20 23:03:59	1.0	2017-01-20 23:03:46	0
2159	"excellent, seems way more comprehensive than what I'd have expected. Love the good test coverage too!
merged"	2017-01-20 18:14:56	0.0		0
2160	I merged this earlier, sorry forgot to close.	2017-01-17 23:40:51	0.0		0
2161	"@gsmet Thanks! It should be ok now.
So we'll just wait for @Sanne to give his opinion on whether we can merge this in a CR1 after the holidays.
"	2016-12-21 16:29:07	0.0		0
2162	nice, merged it. Thanks!	2017-01-18 15:10:10	0.0		0
2163	"A space after the dot would be nice.

(Yes, this is the one for which I expect crazy eyes)"	2016-12-21 14:17:23	0.0		0
2164	Let's work directly on the analyzers here. We don't need to be on the reference level.	2016-12-21 14:17:51	0.0		0
2165	"This looks like fine after checking other parts but I found it a bit suspicious:

you seem to put some special effort to collect all references into a single collection, to then invoke the initialize method on all references at once.
I found that suspicious, as relying on that would mean we could have some issues with dynamic discovery of new entities (and hence new analyzers). Still, it doesn't look like the initialization method actually requires to have them all in one single collection."	2017-01-18 14:41:51	0.0		1
